INFO  2013-07-30 14:18:31,344 [28] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-08-01 17:05:18,381 [5] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-08-01 17:05:18,411 [5] AutofacBootstrapper    - *** Star register services ***
INFO  2013-08-01 17:05:18,501 [5] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-08-01 17:05:18,519 [5] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-08-01 17:05:18,530 [5] AutofacBootstrapper    - --- Register AccountController
INFO  2013-08-01 17:05:18,537 [5] AutofacBootstrapper    - --- Register HomeController
INFO  2013-08-01 17:05:18,537 [5] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-08-01 17:05:18,538 [5] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-08-01 17:05:18,541 [5] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-08-01 17:05:18,594 [5] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-08-01 17:09:23,794 [6] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-08-01 17:09:23,807 [6] AutofacBootstrapper    - *** Star register services ***
INFO  2013-08-01 17:09:23,820 [6] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-08-01 17:09:23,823 [6] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-08-01 17:09:23,824 [6] AutofacBootstrapper    - --- Register AccountController
INFO  2013-08-01 17:09:23,827 [6] AutofacBootstrapper    - --- Register HomeController
INFO  2013-08-01 17:09:23,827 [6] AutofacBootstrapper    - --- Register TestAuthorizeController
INFO  2013-08-01 17:09:23,827 [6] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-08-01 17:09:23,828 [6] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-08-01 17:09:23,828 [6] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-08-01 17:09:23,849 [6] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-08-01 17:09:24,223 [6] AswMvcLoggingFilter    - Start controller WebApp.Controllers.HomeController, action Index
INFO  2013-08-01 17:09:26,622 [6] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
WARN  2013-08-01 17:09:28,713 [6] stleLogCallInterceptor - Process for service method [IAccountService.GetAllAccountInfo] take: [2090 ms], it is exceed 2s
INFO  2013-08-01 17:09:28,714 [6] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 2090 millisecond
INFO  2013-08-01 17:09:29,072 [6] AswMvcLoggingFilter    - End controller WebApp.Controllers.HomeController, action Index. It takes: 849 millisecond
INFO  2013-08-01 17:10:01,828 [11] AswMvcLoggingFilter    - Start controller WebApp.Controllers.HomeController, action Index
INFO  2013-08-01 17:10:03,597 [11] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-08-01 17:10:03,620 [11] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 22 millisecond
INFO  2013-08-01 17:10:03,620 [11] AswMvcLoggingFilter    - End controller WebApp.Controllers.HomeController, action Index. It takes: 792 millisecond
INFO  2013-08-01 17:10:14,820 [17] AswMvcLoggingFilter    - Start controller WebApp.Controllers.HomeController, action Index
INFO  2013-08-01 17:10:16,629 [17] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-08-01 17:10:16,637 [17] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 8 millisecond
INFO  2013-08-01 17:10:16,638 [17] AswMvcLoggingFilter    - End controller WebApp.Controllers.HomeController, action Index. It takes: 818 millisecond
